species	GCi	GC3
Caenorhabditis_elegans	0.306306306306306	0.342388960758948
Caenorhabditis_elegans	0.288362068965517	0.415982721382289
Caenorhabditis_elegans	0.271205357142857	0.314446366782007
Caenorhabditis_elegans	0.245142002989537	0.378437363596683
Caenorhabditis_elegans	0.283552631578947	0.304385964912281
Caenorhabditis_elegans	0.296977660972405	0.469916556873079
Caenorhabditis_elegans	0.330229151407345	0.388495575221239
Caenorhabditis_elegans	0.357792539601431	0.429079590929302
Caenorhabditis_elegans	0.284581060981656	0.348154735437972
Caenorhabditis_elegans	0.275689223057644	0.297862867319679
Caenorhabditis_elegans	0.30635370295427	0.398127507802051
Caenorhabditis_elegans	0.197068403908795	0.393831023692445
Caenorhabditis_elegans	0.276437847866419	0.394170403587444
Caenorhabditis_elegans	0.257501363884343	0.246292134831461
Caenorhabditis_elegans	0.257201646090535	0.396753832281335
Caenorhabditis_elegans	0.312288504302427	0.453181818181818
Caenorhabditis_elegans	0.2018779342723	0.365620736698499
Caenorhabditis_elegans	0.359263375138911	0.455169258920403
Caenorhabditis_elegans	0.302366227480506	0.481855764813964
Caenorhabditis_elegans	0.336014673708868	0.424033149171271
Caenorhabditis_elegans	0.271572492334647	0.443370165745856
Caenorhabditis_elegans	0.336165629487793	0.453874538745387
Caenorhabditis_elegans	0.317029987827819	0.641274238227147
Caenorhabditis_elegans	0.320740921277114	0.308864265927978
Caenorhabditis_elegans	0.301231449321124	0.419518963922294
Caenorhabditis_elegans	0.311655786837459	0.332560296846011
Caenorhabditis_elegans	0.296246648793566	0.475394614670381
Caenorhabditis_elegans	0.270984455958549	0.373314737331474
Caenorhabditis_elegans	0.357086536566134	0.51653469958081
Caenorhabditis_elegans	0.28830579850988	0.59645852749301
Caenorhabditis_elegans	0.298809523809524	0.465268065268065
Caenorhabditis_elegans	0.285169491525424	0.42991092358181
Caenorhabditis_elegans	0.337427688406371	0.394181135617081
Caenorhabditis_elegans	0.244635193133047	0.29782196969697
Caenorhabditis_elegans	0.304236364801641	0.481727574750831
Caenorhabditis_elegans	0.309853733641263	0.342517814726841
Caenorhabditis_elegans	0.261894175188973	0.374524714828897
Caenorhabditis_elegans	0.363019891500904	0.39399714149595
Caenorhabditis_elegans	0.348470083804327	0.391138637446403
Caenorhabditis_elegans	0.331942416023367	0.360248447204969
Caenorhabditis_elegans	0.29253112033195	0.474414155906265
Caenorhabditis_elegans	0.253664036076663	0.358208955223881
Caenorhabditis_elegans	0.270605946556266	0.374453618261292
Caenorhabditis_elegans	0.248617217415969	0.471532846715328
Caenorhabditis_elegans	0.368686868686869	0.439512195121951
Caenorhabditis_elegans	0.207518796992481	0.379512195121951
Caenorhabditis_elegans	0.340567885117493	0.431439764936337
Caenorhabditis_elegans	0.28470715835141	0.494348894348894
Caenorhabditis_elegans	0.305176375185836	0.308903098868667
Caenorhabditis_elegans	0.253610875106202	0.356401384083045
Caenorhabditis_elegans	0.284649271433412	0.391282813273898
Caenorhabditis_elegans	0.36356136939485	0.581268582755203
Caenorhabditis_elegans	0.310254163014899	0.357779980178394
Caenorhabditis_elegans	0.254452926208651	0.362326043737575
Caenorhabditis_elegans	0.309090909090909	0.360059760956175
Caenorhabditis_elegans	0.316725978647687	0.418662674650699
Caenorhabditis_elegans	0.313499859668818	0.270405608412619
Caenorhabditis_elegans	0.279053801023593	0.470647773279352
Caenorhabditis_elegans	0.294598436389481	0.458227848101266
Caenorhabditis_elegans	0.334400731930467	0.342465753424658
Caenorhabditis_elegans	0.303073624017155	0.477157360406091
Caenorhabditis_elegans	0.342626076665133	0.531234128999492
Caenorhabditis_elegans	0.239080459770115	0.297201017811705
Caenorhabditis_elegans	0.305349182763744	0.628309572301426
Caenorhabditis_elegans	0.27492596248766	0.429735234215886
Caenorhabditis_elegans	0.301547240206299	0.504854368932039
Caenorhabditis_elegans	0.306838768115942	0.421779141104294
Caenorhabditis_elegans	0.296595104608232	0.449282786885246
Caenorhabditis_elegans	0.373975881432385	0.426885582349923
Caenorhabditis_elegans	0.289010989010989	0.549281314168378
Caenorhabditis_elegans	0.268500327439424	0.33641975308642
Caenorhabditis_elegans	0.272335181762169	0.508509541000516
Caenorhabditis_elegans	0.330313045415723	0.443234836702955
Caenorhabditis_elegans	0.387232112484409	0.541818181818182
Caenorhabditis_elegans	0.365624265224547	0.457352171637886
Caenorhabditis_elegans	0.268900343642612	0.32967032967033
Caenorhabditis_elegans	0.251716247139588	0.390780513357779
Caenorhabditis_elegans	0.335998694516971	0.395068205666317
Caenorhabditis_elegans	0.332004615545998	0.426765015806112
Caenorhabditis_elegans	0.316490948876069	0.336329984135378
Caenorhabditis_elegans	0.27780777537797	0.351665785298784
Caenorhabditis_elegans	0.260746339159188	0.333862433862434
Caenorhabditis_elegans	0.295687033453138	0.375397667020148
Caenorhabditis_elegans	0.246725410812098	0.327320954907162
Caenorhabditis_elegans	0.374280230326296	0.348195329087049
Caenorhabditis_elegans	0.360684510750329	0.503455608718767
Caenorhabditis_elegans	0.314630467571644	0.329605963791267
Caenorhabditis_elegans	0.290079531184596	0.346133333333333
Caenorhabditis_elegans	0.295530321333655	0.332976445396146
Caenorhabditis_elegans	0.263157894736842	0.320299946438136
Caenorhabditis_elegans	0.288693467336683	0.5239633817986
Caenorhabditis_elegans	0.288928892889289	0.306861156131821
Caenorhabditis_elegans	0.250750750750751	0.30952380952381
Caenorhabditis_elegans	0.260404280618312	0.292682926829268
Caenorhabditis_elegans	0.31491388308977	0.280021834061135
Caenorhabditis_elegans	0.198039215686275	0.314410480349345
Caenorhabditis_elegans	0.221875	0.365027322404372
Caenorhabditis_elegans	0.355845132188949	0.421633554083885
Caenorhabditis_elegans	0.280018544274455	0.542241855328548
Caenorhabditis_elegans	0.261176470588235	0.395567867036011
Caenorhabditis_elegans	0.319465081723626	0.547420965058236
Caenorhabditis_elegans	0.236453201970443	0.378468368479467
Caenorhabditis_elegans	0.273972602739726	0.291504719600222
Caenorhabditis_elegans	0.323203457168746	0.291527313266444
Caenorhabditis_elegans	0.322316234796404	0.357859531772575
Caenorhabditis_elegans	0.282074206526598	0.322724734785036
Caenorhabditis_elegans	0.271777003484321	0.425615212527964
Caenorhabditis_elegans	0.282051282051282	0.405375139977604
Caenorhabditis_elegans	0.317392844491676	0.306830907054871
Caenorhabditis_elegans	0.22663252240717	0.354621848739496
Caenorhabditis_elegans	0.310453553237934	0.26737668161435
Caenorhabditis_elegans	0.279145077720207	0.315937149270483
Caenorhabditis_elegans	0.306950284442246	0.317032040472175
Caenorhabditis_elegans	0.339534473637806	0.505908835115363
Caenorhabditis_elegans	0.340295299504719	0.447635135135135
Caenorhabditis_elegans	0.306533543527763	0.268513284341436
Caenorhabditis_elegans	0.377289931869796	0.310344827586207
Caenorhabditis_elegans	0.237936772046589	0.330690826727067
Caenorhabditis_elegans	0.253661087866109	0.240909090909091
Caenorhabditis_elegans	0.314063556457066	0.322727272727273
Caenorhabditis_elegans	0.305476252270958	0.316088686753837
Caenorhabditis_elegans	0.241504854368932	0.385446276293348
Caenorhabditis_elegans	0.358837485172005	0.452787258248009
Caenorhabditis_elegans	0.364447317388494	0.399430199430199
Caenorhabditis_elegans	0.33343137254902	0.303255282695603
Caenorhabditis_elegans	0.288355822088956	0.333906071019473
Caenorhabditis_elegans	0.275448808883236	0.337535816618911
Caenorhabditis_elegans	0.301475304682489	0.404011461318052
Caenorhabditis_elegans	0.216	0.358371559633028
Caenorhabditis_elegans	0.338619253563992	0.586306098964327
Caenorhabditis_elegans	0.334766862833861	0.401611047180667
Caenorhabditis_elegans	0.360623186192149	0.422567645365573
Caenorhabditis_elegans	0.341010677924013	0.305909617612978
Caenorhabditis_elegans	0.289533067175838	0.431224608241439
Caenorhabditis_elegans	0.301785714285714	0.334108076699593
Caenorhabditis_elegans	0.213836477987421	0.324214202561118
Caenorhabditis_elegans	0.296440539806177	0.33002915451895
Caenorhabditis_elegans	0.224677716390424	0.385422740524781
Caenorhabditis_elegans	0.295553618134263	0.305312317571512
Caenorhabditis_elegans	0.268933177022274	0.296709753231492
Caenorhabditis_elegans	0.347102212855638	0.432098765432099
Caenorhabditis_elegans	0.312036508841985	0.467058823529412
Caenorhabditis_elegans	0.295209176788124	0.327839905826957
Caenorhabditis_elegans	0.355642023346304	0.46081319976429
Caenorhabditis_elegans	0.320769084332762	0.293805309734513
Caenorhabditis_elegans	0.321266968325792	0.248524203069658
Caenorhabditis_elegans	0.328951149425287	0.324035608308605
Caenorhabditis_elegans	0.341550031334865	0.367419738406659
Caenorhabditis_elegans	0.236203090507726	0.454221165279429
Caenorhabditis_elegans	0.301502145922747	0.363095238095238
Caenorhabditis_elegans	0.267425320056899	0.393091125670042
Caenorhabditis_elegans	0.360805860805861	0.431654676258993
Caenorhabditis_elegans	0.301375441136549	0.470800722456352
Caenorhabditis_elegans	0.323396522934879	0.339759036144578
Caenorhabditis_elegans	0.395992366412214	0.635322483423749
Caenorhabditis_elegans	0.326037598764871	0.293124246079614
Caenorhabditis_elegans	0.2783809567074	0.310386473429952
Caenorhabditis_elegans	0.352157043525028	0.460422960725076
Caenorhabditis_elegans	0.377286261165461	0.43202416918429
Caenorhabditis_elegans	0.219730941704036	0.587772397094431
Caenorhabditis_elegans	0.278404163052905	0.467595396729255
Caenorhabditis_elegans	0.301580135440181	0.4
Caenorhabditis_elegans	0.308082285268597	0.464242424242424
Caenorhabditis_elegans	0.283987915407855	0.278956943602183
Caenorhabditis_elegans	0.269474835886214	0.479078229229836
Caenorhabditis_elegans	0.308203125	0.407766990291262
Caenorhabditis_elegans	0.3752408477842	0.463592233009709
Caenorhabditis_elegans	0.363612969634586	0.468408262454435
Caenorhabditis_elegans	0.295801016314523	0.510328068043742
Caenorhabditis_elegans	0.275633335685555	0.424223980523433
Caenorhabditis_elegans	0.348214285714286	0.51065124771759
Caenorhabditis_elegans	0.315431584790452	0.476857490864799
Caenorhabditis_elegans	0.266272189349112	0.309146341463415
Caenorhabditis_elegans	0.245215311004785	0.347400611620795
Caenorhabditis_elegans	0.287681713848508	0.384944920440636
Caenorhabditis_elegans	0.259600614439324	0.368034292712799
Caenorhabditis_elegans	0.276606954689146	0.372320881812615
Caenorhabditis_elegans	0.31760025803677	0.2731737262124
Caenorhabditis_elegans	0.274465691788526	0.314461538461538
Caenorhabditis_elegans	0.311902231668438	0.508004926108374
Caenorhabditis_elegans	0.285118219749652	0.32902033271719
Caenorhabditis_elegans	0.233451536643026	0.322441430332922
Caenorhabditis_elegans	0.256944444444444	0.348335388409371
Caenorhabditis_elegans	0.310629608621668	0.346296296296296
Caenorhabditis_elegans	0.244318181818182	0.576376004947434
Caenorhabditis_elegans	0.25902107895677	0.293316831683168
Caenorhabditis_elegans	0.391560092596106	0.589727722772277
Caenorhabditis_elegans	0.207865168539326	0.615241635687732
Caenorhabditis_elegans	0.26615969581749	0.37197768133912
Caenorhabditis_elegans	0.296665007466401	0.366232153941651
Caenorhabditis_elegans	0.305302624531334	0.327114427860696
Caenorhabditis_elegans	0.359286165508528	0.497512437810945
Caenorhabditis_elegans	0.324241973840666	0.281444582814446
Caenorhabditis_elegans	0.336303379332826	0.320049813200498
Caenorhabditis_elegans	0.270264847512038	0.296573208722741
Caenorhabditis_elegans	0.247011952191235	0.528678304239402
Caenorhabditis_elegans	0.31031976744186	0.32356608478803
Caenorhabditis_elegans	0.279835390946502	0.532418952618454
Caenorhabditis_elegans	0.236514522821577	0.52431421446384
Caenorhabditis_elegans	0.236757624398074	0.359550561797753
Caenorhabditis_elegans	0.361339229311434	0.545
Caenorhabditis_elegans	0.299152294650687	0.35987460815047
Caenorhabditis_elegans	0.30677343134681	0.412429378531073
Caenorhabditis_elegans	0.315280018437428	0.389830508474576
Caenorhabditis_elegans	0.297492703634916	0.568467336683417
Caenorhabditis_elegans	0.260112557157932	0.364150943396226
Caenorhabditis_elegans	0.41377454936777	0.583647798742138
Caenorhabditis_elegans	0.314827828531272	0.317150063051702
Caenorhabditis_elegans	0.28437654016757	0.312933753943218
Caenorhabditis_elegans	0.374163056321386	0.389766266582438
Caenorhabditis_elegans	0.34116687671436	0.466793168880455
Caenorhabditis_elegans	0.34300899427637	0.425316455696203
Caenorhabditis_elegans	0.284377923292797	0.394419784400761
Caenorhabditis_elegans	0.233038348082596	0.503811944091487
Caenorhabditis_elegans	0.226268656716418	0.295989815404201
Caenorhabditis_elegans	0.295968534906588	0.346522016592214
Caenorhabditis_elegans	0.319261926192619	0.479565772669221
Caenorhabditis_elegans	0.330857528696826	0.39769820971867
Caenorhabditis_elegans	0.359896164960572	0.347408829174664
Caenorhabditis_elegans	0.270691994572592	0.27336747759283
Caenorhabditis_elegans	0.264462809917355	0.372674791533034
Caenorhabditis_elegans	0.316735112936345	0.330339961513791
Caenorhabditis_elegans	0.287664553876158	0.382145150931278
Caenorhabditis_elegans	0.304409672830725	0.335902376364804
Caenorhabditis_elegans	0.35865561694291	0.508387096774194
Caenorhabditis_elegans	0.221674876847291	0.375483870967742
Caenorhabditis_elegans	0.34524706642265	0.473208521626856
Caenorhabditis_elegans	0.302016397075116	0.441138421733506
Caenorhabditis_elegans	0.286734086853064	0.341321243523316
Caenorhabditis_elegans	0.339499210466952	0.264629388816645
Caenorhabditis_elegans	0.345285737153834	0.39413680781759
Caenorhabditis_elegans	0.326727297407357	0.356584093872229
Caenorhabditis_elegans	0.324706758517967	0.457161543492479
Caenorhabditis_elegans	0.309745499689634	0.416502946954813
Caenorhabditis_elegans	0.293845315904139	0.378768020969856
Caenorhabditis_elegans	0.26592517694641	0.36173001310616
Caenorhabditis_elegans	0.311513778784447	0.463958060288336
Caenorhabditis_elegans	0.351474466554783	0.396461336828309
Caenorhabditis_elegans	0.326084855513675	0.393700787401575
Caenorhabditis_elegans	0.196747967479675	0.391076115485564
Caenorhabditis_elegans	0.213530655391121	0.369250985545335
Caenorhabditis_elegans	0.292857142857143	0.564102564102564
Caenorhabditis_elegans	0.269707355655154	0.322813938198554
Caenorhabditis_elegans	0.309915640990181	0.426973684210526
Caenorhabditis_elegans	0.34493670886076	0.346280447662936
Caenorhabditis_elegans	0.355070859167405	0.445029624753127
Caenorhabditis_elegans	0.367671232876712	0.5
Caenorhabditis_elegans	0.278330610426259	0.493078444297956
Caenorhabditis_elegans	0.322362052274927	0.427158866183256
Caenorhabditis_elegans	0.334929593523744	0.513549239920687
Caenorhabditis_elegans	0.34066992737513	0.414295168762409
Caenorhabditis_elegans	0.301537248718959	0.344804765056254
Caenorhabditis_elegans	0.260920209668026	0.267241379310345
Caenorhabditis_elegans	0.33963466440102	0.402390438247012
Caenorhabditis_elegans	0.26847004072135	0.386454183266932
Caenorhabditis_elegans	0.307186472522311	0.376994680851064
Caenorhabditis_elegans	0.331723703548184	0.355333333333333
Caenorhabditis_elegans	0.243032209087951	0.386
Caenorhabditis_elegans	0.267474370922647	0.324216144096064
Caenorhabditis_elegans	0.3304874690168	0.37716955941255
Caenorhabditis_elegans	0.266485013623978	0.435914552736983
Caenorhabditis_elegans	0.330184435447593	0.283901135604542
Caenorhabditis_elegans	0.31789783167953	0.367224080267559
Caenorhabditis_elegans	0.394033561218148	0.471571906354515
Caenorhabditis_elegans	0.340089506971927	0.4190093708166
Caenorhabditis_elegans	0.258620689655172	0.420348058902276
Caenorhabditis_elegans	0.292263610315186	0.310991957104558
Caenorhabditis_elegans	0.324661810613944	0.39906103286385
Caenorhabditis_elegans	0.319678127286028	0.3
Caenorhabditis_elegans	0.309859154929577	0.282930107526882
Caenorhabditis_elegans	0.299623453469607	0.522207267833109
Caenorhabditis_elegans	0.247765363128492	0.304377104377104
Caenorhabditis_elegans	0.307684815428071	0.426450742240216
Caenorhabditis_elegans	0.275712515489467	0.318673883626522
Caenorhabditis_elegans	0.327134861888427	0.34349593495935
Caenorhabditis_elegans	0.183800623052959	0.446476964769648
Caenorhabditis_elegans	0.23489932885906	0.377627118644068
Caenorhabditis_elegans	0.322311463440075	0.283582089552239
Caenorhabditis_elegans	0.331806696146557	0.360733695652174
Caenorhabditis_elegans	0.295675366736521	0.271923861318831
Caenorhabditis_elegans	0.232454179704962	0.327668252889191
Caenorhabditis_elegans	0.306463878326996	0.454421768707483
Caenorhabditis_elegans	0.330800524493158	0.439373297002725
Caenorhabditis_elegans	0.267389340560072	0.448910081743869
Caenorhabditis_elegans	0.301010101010101	0.376021798365123
Caenorhabditis_elegans	0.280847842543528	0.280546075085324
Caenorhabditis_elegans	0.338673621460507	0.385928961748634
Caenorhabditis_elegans	0.249804228660924	0.341313269493844
Caenorhabditis_elegans	0.35859400193486	0.380300957592339
Caenorhabditis_elegans	0.299927771758758	0.367989056087551
Caenorhabditis_elegans	0.28984485190409	0.511324639670556
Caenorhabditis_elegans	0.297923968724724	0.250514756348662
Caenorhabditis_elegans	0.298186875450706	0.386941580756014
Caenorhabditis_elegans	0.335410176531672	0.351724137931034
Caenorhabditis_elegans	0.28245417134306	0.279310344827586
Caenorhabditis_elegans	0.273744911804613	0.392536281962681
Caenorhabditis_elegans	0.284231536926148	0.32318339100346
Caenorhabditis_elegans	0.312008160886039	0.44205412907703
Caenorhabditis_elegans	0.317418213969938	0.445523941707148
Caenorhabditis_elegans	0.309058614564831	0.422623178348369
Caenorhabditis_elegans	0.28682505399568	0.324756606397775
Caenorhabditis_elegans	0.240999265246143	0.360917941585535
Caenorhabditis_elegans	0.255296034763715	0.320584144645341
Caenorhabditis_elegans	0.258852867830424	0.278859527121001
Caenorhabditis_elegans	0.238670694864048	0.356050069541029
Caenorhabditis_elegans	0.345743882299955	0.288111888111888
Caenorhabditis_elegans	0.325273192280865	0.476190476190476
Caenorhabditis_elegans	0.225069820929851	0.364145658263305
Caenorhabditis_elegans	0.275963422599608	0.332633053221288
Caenorhabditis_elegans	0.313660477453581	0.425770308123249
Caenorhabditis_elegans	0.340200536956879	0.518934081346424
Caenorhabditis_elegans	0.263888888888889	0.361150070126227
Caenorhabditis_elegans	0.293103448275862	0.320476858345021
Caenorhabditis_elegans	0.324585102277113	0.284912280701754
Caenorhabditis_elegans	0.29295255642561	0.330056179775281
Caenorhabditis_elegans	0.262486126526082	0.353023909985935
Caenorhabditis_elegans	0.255698005698006	0.312456016889514
Caenorhabditis_elegans	0.300319914689416	0.306826178747361
Caenorhabditis_elegans	0.247248094834886	0.308668076109937
Caenorhabditis_elegans	0.32555925749643	0.430084745762712
Caenorhabditis_elegans	0.315688304007097	0.252118644067797
Caenorhabditis_elegans	0.333799533799534	0.399011299435028
Caenorhabditis_elegans	0.253686427926572	0.371813031161473
Caenorhabditis_elegans	0.323324022346369	0.380581148121899
Caenorhabditis_elegans	0.233552631578947	0.327659574468085
Caenorhabditis_elegans	0.324380165289256	0.374468085106383
Caenorhabditis_elegans	0.363386727688787	0.382540809084457
Caenorhabditis_elegans	0.277477477477477	0.400993612491128
Caenorhabditis_elegans	0.281276595744681	0.339729921819474
Caenorhabditis_elegans	0.280714817572599	0.278606965174129
Caenorhabditis_elegans	0.321714373653432	0.433854907539118
Caenorhabditis_elegans	0.261691542288557	0.314590747330961
Caenorhabditis_elegans	0.347010927790872	0.393009985734665
Caenorhabditis_elegans	0.2264631043257	0.3197715917202
Caenorhabditis_elegans	0.326297577854671	0.474964234620887
Caenorhabditis_elegans	0.288354898336414	0.437185929648241
Caenorhabditis_elegans	0.391641791044776	0.438936781609195
Caenorhabditis_elegans	0.43027027027027	0.586925287356322
Caenorhabditis_elegans	0.218085106382979	0.304097771387491
Caenorhabditis_elegans	0.270707070707071	0.340762041696621
Caenorhabditis_elegans	0.301508370628212	0.333333333333333
Caenorhabditis_elegans	0.329501149655103	0.485219899062725
Caenorhabditis_elegans	0.323216995447648	0.33886085075703
Caenorhabditis_elegans	0.31721536351166	0.315295815295815
Caenorhabditis_elegans	0.309240246406571	0.483381502890173
Caenorhabditis_elegans	0.306168104825823	0.457369942196532
Caenorhabditis_elegans	0.323594674556213	0.465654374548084
Caenorhabditis_elegans	0.292277992277992	0.399132321041215
Caenorhabditis_elegans	0.331664098613251	0.316931982633864
Caenorhabditis_elegans	0.30542758803283	0.467005076142132
Caenorhabditis_elegans	0.26207729468599	0.326323422770123
Caenorhabditis_elegans	0.281182408074982	0.333575054387237
Caenorhabditis_elegans	0.210126582278481	0.328727272727273
Caenorhabditis_elegans	0.263251632601136	0.325327510917031
Caenorhabditis_elegans	0.213740458015267	0.368267831149927
Caenorhabditis_elegans	0.311665964320832	0.402332361516035
Caenorhabditis_elegans	0.363990646921278	0.444606413994169
Caenorhabditis_elegans	0.283443708609272	0.369343065693431
Caenorhabditis_elegans	0.414654807285049	0.598684210526316
Caenorhabditis_elegans	0.331883289124668	0.320175438596491
Caenorhabditis_elegans	0.350682396483923	0.31185944363104
Caenorhabditis_elegans	0.333540565744482	0.474725274725275
Caenorhabditis_elegans	0.246386785960083	0.338235294117647
Caenorhabditis_elegans	0.277266754270696	0.403237674760854
Caenorhabditis_elegans	0.265530002643405	0.315673289183223
Caenorhabditis_elegans	0.323591549295775	0.454612546125461
Caenorhabditis_elegans	0.308887982876363	0.278966789667897
Caenorhabditis_elegans	0.265861027190332	0.3397341211226
Caenorhabditis_elegans	0.32946013585985	0.518463810930576
Caenorhabditis_elegans	0.269527483124397	0.332840236686391
Caenorhabditis_elegans	0.278602202010531	0.370096225018505
Caenorhabditis_elegans	0.275620059961842	0.317777777777778
Caenorhabditis_elegans	0.304012221596848	0.371386212008895
Caenorhabditis_elegans	0.336597081101053	0.340504451038576
